idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,3.047286498801027,0.7665323306622992,1.2607304446135053,3.219150921330235,17,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
2,3.198374750692238,0.9775143991519352,1.3049455329888027,2.0439178338332007,11,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
3,1.536166788988659,0.810093495508471,0.8387663367384566,0.1547991674970529,2,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
4,3.899159763094135,0.9198230216322298,1.5148404471810604,3.6756799426967524,19,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
5,3.452013204212162,0.7239423261554128,1.3799991825004287,4.2843106032706615,22,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
6,3.371764072417136,0.8759409197733485,1.3561406105785465,3.025890535787019,16,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
7,3.733147624013029,0.794285223399736,1.464401539220269,4.242055851035265,22,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
8,4.506148385666322,0.941832519465067,1.7030436024416316,4.582761613555424,23,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
9,1.8608726686518944,0.8340985863691643,0.9263302964868876,0.5803000615337559,4,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
10,3.3580082483361924,1.0380300128928774,1.3520613457447628,1.963600086567266,10,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
11,1.846698970430042,0.7841081495673825,0.9224725576803883,0.9077227706086455,6,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
12,1.7142875126974877,0.8065088470093567,0.8865898793892042,0.5044451638047837,4,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
13,3.6154640442735775,0.8359521466467363,1.428915375938668,3.7823054275616217,19,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
14,1.9728618572253085,0.8677258742016685,0.9569249939080047,0.5544659253721728,4,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
15,3.659936985447843,1.071202143580557,1.4422994355410492,2.1999999999999997,12,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
16,1.8129661763495863,0.8467762848793638,0.9133043369923743,0.4,3,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
17,3.3879509220950257,0.8796460091332801,1.3609447003173831,3.0433855577647826,16,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
18,3.024259690117492,0.8739015028916196,1.2540241172919333,2.435310745478667,13,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
19,2.180937022650783,0.7882321934475768,1.0143068078576705,1.5603318703905191,8,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
20,2.560298207759447,0.8601219184811906,1.1207220913149356,1.745723805021489,9,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
21,4.952875604880849,1.0277243410636236,1.8453521531038874,4.761739429488524,24,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
22,2.9742862397735848,0.8614969073818916,1.2394992701994278,2.411421578251291,13,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
23,2.2140357063980427,0.8085213762241512,1.0234989536917287,1.435583960685932,8,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
24,1.1059381956158894,0.7109304097000566,0.7253651767167193,0.0,2,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
25,4.166624822361362,0.8125466693315395,1.5970384431688895,4.880695189662097,25,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
26,1.3008444472576175,0.6869693372500824,0.7763693680656475,0.6000000000000001,4,False,False,True,False,1,Evaluation/Evaluation_states/evaluation_states_K1_n10000.csv
