idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,3.047286498801027,0.8223402580386479,1.2607304446135053,2.819150921330235,15,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
2,3.198374750692238,1.0375949816048828,1.3049455329888027,1.6439178338332006,9,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
3,1.536166788988659,0.7937342052643874,0.8387663367384566,0.1547991674970529,4,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
4,3.899159763094135,0.9787829571647875,1.5148404471810604,3.275679942696752,17,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
5,3.452013204212162,0.7789563692861703,1.3799991825004287,3.8843106032706616,20,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
6,3.371764072417136,0.9634128579324114,1.3561406105785465,2.425890535787019,13,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
7,3.733147624013029,0.8792948271861114,1.464401539220269,3.642055851035265,19,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
8,4.506148385666322,1.001501825747562,1.7030436024416316,4.1827616135554235,21,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
9,1.8608726686518944,0.8340985863691643,0.9263302964868876,0.5803000615337559,4,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
10,3.3580082483361924,1.0995826396543171,1.3520613457447628,1.5636000865672661,8,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
11,1.846698970430042,0.7841081495673825,0.9224725576803883,0.9077227706086455,6,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
12,1.7142875126974877,0.8065088470093567,0.8865898793892042,0.5044451638047837,4,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
13,3.6154640442735775,0.8934707260957924,1.428915375938668,3.3823054275616213,17,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
14,1.9728618572253085,0.8677258742016685,0.9569249939080047,0.5544659253721728,4,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
15,3.659936985447843,1.1331539063162506,1.4422994355410492,1.7999999999999998,10,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
16,1.8129661763495863,0.83791450203057,0.9133043369923743,0.4,4,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
17,3.3879509220950257,0.9377501611767214,1.3609447003173831,2.643385557764783,14,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
18,3.024259690117492,0.9318792031142087,1.2540241172919333,2.0353107454786676,11,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
19,2.180937022650783,0.8163275026832193,1.0143068078576705,1.3603318703905192,7,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
20,2.560298207759447,0.918005385224264,1.1207220913149356,1.3457238050214886,7,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
21,4.952875604880849,1.0890671241418342,1.8453521531038874,4.361739429488524,22,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
22,2.9742862397735848,0.9192158150448212,1.2394992701994278,2.011421578251291,11,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
23,2.2140357063980427,0.8651680047321969,1.0234989536917287,1.0355839606859316,6,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
24,1.1059381956158894,0.6829169149455396,0.7253651767167193,0.0,6,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
25,4.166624822361362,0.8408078140959496,1.5970384431688895,4.680695189662097,24,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
26,1.3008444472576175,0.7139084214647297,0.7763693680656475,0.4,3,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
27,3.282258391809993,0.9404773626058144,1.3296525395005967,2.4029468693865037,13,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
28,1.536535900487133,0.8221714984761131,0.8388649101888718,0.0,2,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
29,3.686350535922813,0.7831492375310221,1.4502636503094632,4.212001255437154,22,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
30,2.0414568893924345,0.9312459155103052,0.9757645934942114,0.30296565032447764,2,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
31,3.7408143595993706,1.1418070862986656,1.4667211074675894,1.9635054278881163,10,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
32,4.538086126472452,0.8892732808009072,1.7131107937907164,4.99341661424647,25,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
33,2.35141681111702,0.9509924576995094,1.0618412230555867,0.6000000000000002,5,True,False,True,False,1,Evaluation/Evaluation_states/Data/evaluation_states_K1_n10000.csv
