idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,8.047286498801027,4.970919248794724,7.10021055104527,3.6162346514858146,25,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
2,9.922948799204956,5.112508887185244,8.13458624224695,12.037359155415578,23,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
3,8.043555537866132,3.3771577890831495,7.0982327769282225,8.01779626942344,38,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
4,9.854683491379884,4.476794105036213,8.095536582888766,12.000694853338361,28,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
5,7.585024648867946,5.040901042523751,6.8575772192781805,3.9503299852353684,19,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
6,6.514692849268678,4.43513784230722,6.314434567887089,5.815950955516685,19,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
7,8.001425722947484,5.026304727203805,7.075921829439099,5.053800992989068,19,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
8,8.501045937660427,4.321490200793798,7.343108364096689,10.840515840940903,29,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
9,7.214035706398043,4.895117347539472,6.6663671931465185,6.120077930664942,18,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
10,7.005070312684327,4.808377573205284,6.560043425448912,6.0646484080114895,17,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
11,7.804155544685565,3.978587915854379,6.971989346868579,10.2157963851546,27,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
12,7.542631378630203,4.299073349859384,6.835569032538819,4.563902206874472,29,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
13,6.466839427124009,4.088483588804623,6.2907597856604305,7.889763643283438,22,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
14,8.22963552036364,4.804004271411966,7.197259268085526,6.2839743126422505,24,True,False,True,False,6,Evaluation/Evaluation_states/Data/evaluation_states_K6_n10000.csv
