idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,4.047286498801027,1.291715501610013,1.7890498689605536,2.9139045533510886,11,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
2,4.152573252877113,1.390355768085154,1.8241355806020394,2.370703518923614,11,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
3,3.94076389772654,1.2684552798186335,1.7537455410049145,3.0,12,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
4,4.452013204212162,1.4798120549222666,1.9249586563752272,1.6000000000000008,12,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
5,4.043555537866132,1.3214095110171102,1.7878100483575152,3.2856278575407245,9,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
6,5.506148385666322,1.4762251239155313,2.2921107877533324,3.8502931092333084,21,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
7,5.854683491379884,1.6502238568103889,2.417691109623244,2.6868678070179324,17,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
8,4.641421522082093,1.1522925708284306,1.9895264001653459,4.203814731673495,18,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
9,2.714287512697488,1.2013640224464064,1.3612603536760153,0.49900507425091073,6,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
10,5.469282022568796,1.3457643268239208,2.278949181842936,5.123813946571269,22,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
11,5.052514130176213,1.479328320319909,2.1317785331659675,2.1326407955639453,18,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
12,3.793585237377937,1.3350176680468853,1.7052865109865047,2.3135064323911014,8,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
13,5.03707400215832,1.3812671033927697,2.12638340506362,4.399999999999999,17,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
14,3.180025771222078,0.9716747958880507,1.5072672996024727,3.157337273416789,13,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
15,2.9275995138485538,1.2117656733133508,1.4276716374261933,1.2780805217095283,7,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
16,5.952875604880849,1.294282536819971,2.4534462525030296,6.428560773383277,26,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
17,4.992871836306449,1.1480215888162346,2.1109607503130725,4.662171941413117,25,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
18,4.521271021773913,1.3723314794131867,1.9484968178974977,2.4,17,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
19,5.166624822361362,1.4351839746883452,2.171777973595962,4.411167178584312,16,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
20,5.095577190199245,1.0365039594556835,2.1468473097555445,4.946568703300508,26,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
21,2.5760115000770307,0.9960352647507869,1.318626657331949,1.882228497856599,9,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
22,4.686350535922813,0.875494735492905,2.0049324954748338,5.516413381771353,29,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
23,2.39086263033756,1.0911588793005789,1.2620537790993778,1.0,6,True,False,True,False,2,Evaluation/Evaluation_states/evaluation_states_K2_n10000.csv
