idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,7.047286498801027,3.6342692778800942,5.244791884301815,7.338352192241478,16,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
2,8.00145869052021,3.685858570892816,5.7118841217099146,8.800000000000002,20,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
3,7.5653126765575,3.7302603791118227,5.496026229662721,8.200000000000003,18,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
4,5.028367314412665,3.7257785877623633,4.318990826963166,2.5354058179737717,8,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
5,8.074067995585018,3.6884755498296693,5.7482047210103815,7.974979714199656,23,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
6,8.469282022568796,2.888247799025775,5.94782408448681,10.132447905976447,34,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
7,7.905894441249481,3.726829726794115,5.66424838517197,8.07278210930756,22,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
8,5.851323981361338,3.5448021004483135,4.686117795653771,4.18771776666486,15,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
9,7.501045937660427,3.4246300342547706,5.464554191697998,9.758934062377312,19,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
10,8.620010283272517,3.4670137623230866,6.024812695621135,10.97422771393425,27,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
11,7.420546357110058,3.4615613964135292,5.425254142997414,6.337582300532406,22,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
12,7.041212998954741,3.9947958687188363,5.2418794855681,1.667285616774617,17,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
13,7.398097892213109,3.677108678856496,5.4143188279479855,6.574533905070743,22,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
14,5.085855505108766,3.592859723785971,4.344178431126817,2.950977042983057,10,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
15,7.4655351643796415,2.879574553656589,5.447201126312006,7.33825005796864,29,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
16,6.99594580922806,3.371061886616684,5.220196912631556,7.757151768992437,22,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
17,5.010988590410657,3.510998820550871,4.311390145260042,2.3322780969153483,12,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
18,6.976023021314568,3.5582950955816104,5.210667604159252,6.757247614142182,18,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
19,7.657604164606131,3.7253353909898195,5.541372735750092,6.096107829693228,22,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
20,6.543395976289478,3.4796866802105293,5.005775915825609,7.3557516821123405,17,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
21,6.288338749655743,3.2660113518819074,4.886807797984441,7.051301997496573,21,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
22,6.042898887294866,3.82451934602091,4.773604918906429,0.6116541807083693,15,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
23,6.692727977078564,3.376505568632532,5.076058797568432,8.678744710470147,18,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
24,8.85690267637022,2.9652998220081317,6.14676832132856,7.522441992349711,35,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
25,5.080683752239406,3.814862796048836,4.341909685924891,2.1887286112145006,7,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
26,6.020849753106418,3.9406191536427713,4.763496741935325,2.0958517684550184,11,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
27,7.392113871995122,3.3600698662552793,5.4114056056258075,6.768126656114206,22,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
28,8.153680319373265,3.441585980278759,5.7881545788047495,10.076292237175373,21,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
29,7.099978595531239,3.838331462108321,5.270091342759038,3.400000000000001,21,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
30,8.321695727872923,2.9969021000827127,5.872898842284408,10.724788151465404,26,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
31,7.598931503052958,3.3727968548925444,5.5125239634055925,5.359963525684299,24,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
32,7.437133506245874,3.626273089868042,5.433340980094977,6.6000000000000005,19,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
33,8.196542764023514,3.686199851630472,5.809717837438905,7.967345764214138,22,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
34,6.448064231841425,3.9372732386210405,4.961151085055173,2.712049074209041,13,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
35,6.14080709748807,3.40386708083086,4.818612150987546,4.195701900119908,18,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
36,6.274959331086047,3.331287814350211,4.880604546799736,3.4942213165022316,19,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
37,5.741069927920767,3.587820592694223,4.636114299752954,3.4224703257828555,15,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
38,8.488143072098651,3.415022320902661,5.957431982471057,9.38772036191462,27,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
39,8.619100910321034,3.513827635781092,6.024346789443991,10.544726359568823,27,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
40,8.082739195932284,3.8464395887649996,5.752549565766791,6.250771481895088,21,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
41,8.884936319203684,4.02384954694027,6.161277792867661,4.361984054430889,25,True,False,True,False,5,Evaluation/Evaluation_states/evaluation_states_K5_n10000.csv
