idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,10.047286498801029,8.620627423765656,12.030166953775062,10.592166219057104,20,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
2,11.87970165286453,8.38533074326951,13.266799782452994,4.6,37,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
3,11.506148385666322,7.515698125419461,13.00761759430041,14.49480052521014,32,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
4,8.658029065896406,8.089441450537262,11.150787431083774,8.089397810454852,18,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
5,9.504954005712378,7.495308669771814,11.68090766025437,9.606888892018043,26,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
6,11.140341170387837,7.1073755068409,12.757325695775883,12.074539773294301,36,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
7,9.52597173055968,7.124940617862167,11.694300533218353,14.650191167991297,26,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
8,10.42054635711006,8.90624644721823,12.274986936302952,7.8000000000000025,22,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
9,9.804155544685564,5.579290494990628,11.872646248194346,16.92868368012768,40,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
10,11.538086126472452,8.09348239825363,13.029635104847735,5.491271434835122,31,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
11,8.654966617812672,8.443420775314438,11.148904374570407,3.930741535394852,20,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
12,8.845593791328259,7.264164989126758,11.266583149967968,9.97813297118048,27,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
13,11.114321472511648,7.562350275422159,12.739655080250737,12.042539950658362,31,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
14,10.765181608545886,8.298713930877527,12.504248326136985,11.399999999999993,27,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
15,10.166945438811062,7.434599048815695,12.108256407408764,13.815206481933357,30,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
16,11.479469574801586,7.574230051885079,12.989245858128758,15.678731228715291,29,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
17,10.856667831473557,6.728427962443912,12.565626284673819,7.370268304893673,41,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
18,11.111270020550798,8.004921640482866,12.737583917484471,6.2148753498023055,32,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
19,9.696920049714056,6.801254806158995,11.803658472947733,10.582723747535312,35,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
20,8.708967743041372,8.801615950946525,11.182144669479147,3.940225044558945,16,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
21,9.473143774605951,7.192875039034509,11.660659452880116,16.358713446201712,26,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
22,10.249914217067255,7.438792893315613,12.162620394842339,10.701762561688765,31,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
23,11.16403142928107,7.724332364312602,12.773429640701213,18.99398237009766,26,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
24,9.448064231841425,8.12134279842042,11.644714086320583,6.052120724234857,24,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
25,9.372978649970516,6.6199087216501,11.597073059948102,14.686561822591752,32,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
26,8.552648291309186,8.145756867785588,11.08613043016274,6.474899743081404,20,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
27,11.283298145289702,5.748838587109645,12.854725304306413,9.409622868330827,51,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
28,9.84969922164302,7.185831150852688,11.902036297916961,8.621184870267518,34,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
29,9.13520959452948,8.021031539063344,11.447178035094014,4.800000000000001,27,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
30,9.142140539583204,8.93063622399247,11.45152666260046,5.449213962911277,17,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
31,9.328644162315006,8.15204836693932,11.569012109513903,10.423294517862065,19,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
32,8.926526755859701,8.875782068317642,11.316830733140861,6.594266251334276,16,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
33,11.996797273113833,7.212828155187525,13.34879100069284,18.922849363472,34,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
34,9.433293028822153,8.136639748012728,11.635330329190115,7.4231564889638495,24,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
35,9.891003483179182,8.624532986023366,11.928737217501922,2.8360330955674393,26,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
36,10.404107614952627,8.755548758265332,12.264128566102322,6.600000000000004,23,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
37,9.47730785238302,7.336498835856872,11.66330852217414,10.254453228154148,32,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
38,9.92607598426613,7.522959641442399,11.95144447048898,8.790383690882207,32,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
39,11.303933710708074,6.81652038150653,12.868828634749821,15.732388691802152,38,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
40,8.83744438498536,7.2755800446935766,11.261532992709354,12.114179129723835,25,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
41,9.793257207596763,7.170074042497845,11.865621376401833,3.8343881063921996,37,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
42,11.41398425219755,8.758304132050501,12.944229385903983,4.4041033751192264,29,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
43,9.88890145432164,8.144868107095359,11.927377300955072,11.312539978349594,23,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
44,10.084524829385304,8.071479052421681,12.054428799734303,4.658064099421381,30,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
45,10.999143791066563,8.175677104215973,12.661646495433063,10.12189718225546,28,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
46,9.428842343330446,8.018678376181995,11.632504037752454,7.857247099401785,26,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
47,11.461435060364696,8.505908890541201,12.97683729602566,3.799999999999998,34,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
48,11.889195756469386,7.603467666998876,13.27343434403706,15.673575856385431,32,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
49,11.092937166488468,7.703897064634238,12.725145650594055,8.798134381503843,35,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
50,9.813550365303414,7.383508413717003,11.878704458686414,7.641703289854973,30,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
51,9.45825949246118,8.26448693416775,11.651194176341074,10.790242570489154,19,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
52,11.13784913264134,8.155402983329054,12.755632529594639,17.525283506813384,24,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
53,9.821165837641766,8.509294542666854,11.883616947893398,3.7671027699545547,23,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
54,10.039530106510092,6.952305317663976,12.025117977315567,15.562872483032121,33,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
55,10.89060895786971,7.607477480711047,12.588452671491122,5.133134600735601,41,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
56,9.649771320757202,8.488478513650351,11.773420919487464,7.272974150150523,21,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
57,10.877022742973049,8.849290951396805,12.579311955040332,10.74472087556026,23,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
58,10.849794521534788,7.614130867682999,12.5610074321369,9.519771477386941,33,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
59,8.332778140875435,7.392284028547702,10.952157414965434,9.052477914896844,24,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
60,9.990039665731292,8.400516484433984,11.992939304852182,2.429162977559217,28,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
61,11.133786135682644,8.403300638531741,12.752872352194304,14.21260379097667,23,True,False,True,False,8,Evaluation/Evaluation_states/evaluation_states_K8_n10000.csv
