idx,success,R,value,budget,agent_sum_distance,message_air_distance,delivery_time,directed_transmission,jammer_on,K,file
1,True,3.047286498801027,0.7650723095184299,1.2607304446135053,3.2916726286990308,None,17,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
2,True,3.198374750692238,0.9713578362059074,1.3049455329888027,2.1129995902758196,None,11,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
3,True,1.536166788988659,0.7822748866373612,0.8387663367384566,0.4,None,2,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
4,True,3.8991597630941346,0.9176542948082403,1.5148404471810601,3.6915469064842616,None,19,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
5,True,3.452013204212162,0.709510737309312,1.3799991825004287,4.4,None,22,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
6,True,3.371764072417136,0.8716348298627952,1.3561406105785465,3.0860909440402735,None,16,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
7,True,3.7331476240130286,0.7948208696986523,1.464401539220269,4.265823882214657,None,22,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
8,True,4.506148385666322,0.9296257536947374,1.7030436024416316,4.6297483274188895,None,24,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
9,True,1.8608726686518944,0.8220607202095557,0.9263302964868876,0.7313207169594073,None,4,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
10,True,3.3580082483361924,0.9883225567441353,1.3520613457447628,2.2581677909494164,None,12,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
11,True,1.846698970430042,0.7527738952682861,0.9224725576803883,1.1929133065844053,None,6,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
12,True,1.7142875126974877,0.7767169354679394,0.8865898793892042,0.7789486927322622,None,4,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
13,True,3.6154640442735775,0.8373853481033895,1.428915375938668,3.770763090990866,None,19,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
14,True,1.9728618572253085,0.8420295415444374,0.9569249939080047,0.7914745194771657,None,4,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
15,True,3.659936985447843,1.0585874220730827,1.4422994355410492,2.3533062923728147,None,12,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
16,True,1.8129661763495863,0.8553295806862261,0.9133043369923743,0.3999999999999999,None,2,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
17,True,3.3879509220950257,0.8906085689953269,1.3609447003173831,3.0,None,15,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
18,True,3.024259690117492,0.88470439919258,1.2540241172919333,2.3979566837500816,None,12,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
19,True,2.180937022650783,0.7910558863616207,1.0143068078576705,1.53912974810634,None,8,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
20,True,2.560298207759447,0.8541937348890543,1.1207220913149356,1.7808777827082647,None,9,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
21,True,4.952875604880849,1.0293172632314458,1.8453521531038874,4.739880618172507,None,24,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
22,True,2.9742862397735848,0.8490731155859024,1.2394992701994278,2.5621175377340424,None,13,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
23,True,2.2140357063980427,0.8199451220432369,1.0234989536917287,1.3899405569480454,None,7,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
24,True,1.1059381956158894,0.6711304097000566,0.7253651767167193,0.4,None,2,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
25,True,4.166624822361362,0.7802275476138505,1.5970384431688895,5.115672539437439,None,26,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
26,True,1.3008444472576177,0.6939084214647298,0.7763693680656476,0.6000000000000001,None,3,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
27,True,3.282258391809993,0.8697338722819138,1.3296525395005967,2.9617687511511783,None,15,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
28,True,1.536535900487133,0.8043146122471198,0.8388649101888718,0.2565828164873295,None,2,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
29,True,3.6863505359228133,0.7145875077837871,1.4502636503094635,4.774490116307001,None,24,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
30,True,2.0414568893924345,0.8874429294639629,0.9757645934942114,0.599692162284237,None,3,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
31,True,3.7408143595993706,1.0858751785714633,1.4667211074675894,2.3044152294875517,None,12,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
32,True,4.538086126472452,0.8306629802613945,1.7131107937907164,5.39999987875788,None,27,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
33,True,2.35141681111702,0.9603838023206861,1.0618412230555867,0.661886142129829,None,4,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
34,True,1.4668394271240088,0.7660342964803007,0.8202910131780087,0.39033689183886544,None,2,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
35,True,4.661233074461234,0.9513830849379282,1.7520823297789936,4.776905283830184,None,24,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
36,True,4.7876266659736295,0.949759682368376,1.792335665154546,5.000000000000003,None,25,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
37,True,2.9959458092280595,0.9747848549078106,1.2457897060495176,1.7377527380967346,None,9,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
38,True,3.2419857745695966,0.8823044576986393,1.317776517980315,2.8,None,14,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
39,True,1.8455937913282585,0.8392418961018104,0.9221718907593046,0.5792214783458642,None,3,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
40,True,1.2736385421668892,0.7160103372107678,0.769213176548835,0.3901381588317557,None,2,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
41,True,1.5072589934293386,0.7575234406465263,0.8310531608712906,0.5358697400229525,None,3,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
42,True,2.916134061592749,0.8704488531160836,1.2226479724526649,2.294103519809701,None,12,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
43,True,1.6975356100332006,0.7964699974666059,0.8820703695114658,0.6,None,3,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
44,True,4.250998573667105,0.9339530263883524,1.6232077846628494,4.199137953922008,None,21,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
45,True,3.7027123518764733,1.0479869115483664,1.4552027098458673,2.4629063044518404,None,13,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
46,True,4.332140311164103,0.7894757302756359,1.648482992545655,5.337879585233102,None,27,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
47,True,2.0008789346718405,0.9056149523224182,0.9646107053590636,0.4,None,2,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
48,True,4.255591300398046,0.9389988630516888,1.624635558745581,4.176816962033679,None,21,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
49,True,1.8670779277444352,0.8410551090573899,0.9280202381507039,0.6,None,3,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
50,True,1.1541655579353982,0.6843817542796113,0.7379285436280496,0.39520520842032947,None,2,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
51,True,2.6656797942213974,0.890593393773186,1.1506948231179648,1.7147539039192512,None,9,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
52,True,2.1047484876208142,0.8601982881374072,0.9932149232742706,0.9073138834864924,None,5,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
53,True,2.574900853470942,0.9836179837033873,1.1248646994945888,0.9233612408816755,None,5,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
54,True,4.6699270931972325,0.7921900218244436,1.7548429145876194,5.8570461834319785,None,30,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
55,True,3.214898583871109,0.7161357684924929,1.309803470781852,3.9347340154741626,None,20,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
56,True,3.856667831473555,0.8162633317991903,1.5018879399496723,4.332907866563937,None,22,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
57,True,4.55291856518733,0.6758072016685364,1.7177917658348065,6.539608065573723,None,33,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
58,True,2.059648413436522,0.9469983079868144,0.9807736206314466,0.2040935388632671,None,2,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
59,True,2.452173272779255,0.8096719607349983,1.0901552640425032,1.8847334219913394,None,10,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
60,True,3.701385077992045,0.7843367089298725,1.4548018913924283,4.2573744870418535,None,22,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
61,True,2.43623931670527,0.986280082011311,1.0856666895422402,0.6636512671296287,None,4,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
62,True,3.933460691774351,1.1015842303018404,1.5253173926485577,2.5478162124725285,None,13,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
63,True,3.3921138719951216,1.025214364212418,1.362180904014844,2.083627946911711,None,11,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
64,True,2.305808406019728,0.7575318749062477,1.0490784272558724,2.000000000000001,None,10,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
65,True,3.859765213922457,0.9019001652042193,1.5028311085484294,3.744556699014398,None,19,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
66,True,4.019515925612346,0.9139773018742268,1.5516858039240584,3.9346954248596293,None,20,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
67,True,1.2977542255786343,0.7320549429752278,0.7755559208233496,0.33300005670759847,None,2,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
68,True,1.825945458467721,0.8114793659352214,0.9168297978681899,0.742283680422257,None,4,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
69,True,4.1494716531985665,1.151820571346348,1.5917322648007433,2.6000000000000005,None,13,False,False,1,n10000_evaluation_states_K1_to_10/evaluation_states_K1_n10000.csv
