idx,success,R,value,budget,agent_sum_distance,message_air_distance,delivery_time,directed_transmission,jammer_on,K,file
1,True,9.047286498801027,3.109812933017348,9.352827815558728,43.2624382363784,None,32,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
2,True,9.164907422189737,4.558542590902298,9.42292066292512,32.35281148041393,None,24,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
3,True,7.766465036080541,2.6765041144086203,8.610766945518854,42.45395752519587,None,31,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
4,True,10.307301318226884,1.729348478220059,10.120741550903706,58.63807496888434,None,46,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
5,True,10.241097408425196,2.2797540783508614,10.079457880199154,54.010264181647614,None,41,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
6,True,8.252191435279752,3.7883570749248503,8.887606154267429,34.62719798460882,None,27,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
7,True,7.751298970261873,4.246920270414833,8.602213011220812,29.834073391005315,None,23,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
8,True,10.620010283272517,2.1302112897781678,10.317144707208051,56.7159231571951,None,43,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
9,True,8.005070312684328,3.793629673323061,8.7460615796156,34.05542379754968,None,26,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
10,True,10.18618444187372,1.8750895699810668,10.045293806508994,57.00314757484764,None,47,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
11,True,10.538086126472452,2.415074293675728,10.265466724637637,54.76156446153519,None,42,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
12,True,10.661233074461233,2.4510459022108844,10.34320826500477,54.356681670597204,None,41,False,False,7,n10000_evaluation_states_K1_to_10/evaluation_states_K7_n10000.csv
