idx,success,R,value,budget,agent_sum_distance,message_air_distance,delivery_time,directed_transmission,jammer_on,K,file
1,True,7.047286498801027,2.9125208905036937,5.244791884301815,16.44391884776269,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
2,True,8.00145869052021,2.6772045640580346,5.7118841217099146,21.432261723528704,None,22,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
3,True,7.5653126765575,2.52550563110211,5.496026229662721,21.17257355211074,None,22,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
4,True,5.028367314412665,2.881875913636305,4.318990826963166,10.599904719522433,None,11,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
5,True,8.074067995585018,2.4882059490737287,5.7482047210103815,23.246876024067827,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
6,True,8.469282022568796,1.5842163303197179,5.94782408448681,32.5011049332674,None,39,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
7,True,7.905894441249481,2.2126293779209774,5.66424838517197,24.902617610711825,None,28,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
8,True,5.851323981361338,2.808535607506225,4.686117795653771,13.723170749450741,None,15,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
9,True,7.501045937660427,1.9817740200863643,5.464554191697998,25.481532208267584,None,28,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
10,True,8.620010283272517,1.6761622729965193,6.024812695621135,31.330142282620677,None,34,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
11,True,7.420546357110058,2.455584048557286,5.425254142997414,21.537655918198173,None,24,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
12,True,7.041212998954741,3.281733290283812,5.2418794855681,13.686803745886568,None,16,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
13,True,7.398097892213109,2.3105891440986843,5.4143188279479855,22.39806723058415,None,25,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
14,True,5.085855505108766,2.5863194002386987,4.344178431126817,13.221668866854927,None,15,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
15,True,7.4655351643796415,1.9878486883579773,5.447201126312006,25.47976983848954,None,30,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
16,True,6.9959458092280595,2.3443026579076545,5.220196912631555,20.848256127692114,None,23,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
17,True,5.010988590410657,3.139349492026644,4.311390145260042,8.733733125127,None,10,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
18,True,6.9760230213145675,2.5932319791538534,5.210667604159252,18.94045299126284,None,20,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
19,True,7.657604164606131,2.5348679572437183,5.541372735750092,21.267091395694756,None,23,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
20,True,6.543395976289478,2.4320088008898164,5.005775915825609,18.960865123444883,None,21,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
21,True,6.288338749655743,2.6074968109884837,4.886807797984441,16.691617504952593,None,19,False,False,5,n10000_evaluation_states_K1_to_10/evaluation_states_K5_n10000.csv
