idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,12.047286498801029,10.152379036256693,18.790674934596936,15.580408636935099,50,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
2,13.66919081916361,8.617587758572192,20.110049019985084,39.940223704002825,55,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
3,10.60209932168471,8.93003438032764,17.681297058793156,29.163019711514128,45,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
4,11.367178895760452,11.19374147081663,18.260823616363787,11.38566358455303,41,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
5,10.308335234002154,10.248582507946594,17.463427394113026,22.050317066631724,37,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
6,12.015211800778118,10.846933669031266,18.76537587700958,13.623620657761935,45,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
7,10.300844447257615,11.205859640584393,17.457905588384335,18.241314660562384,32,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
8,11.057358916529305,11.8469626021078,18.024035678342532,12.503954051148273,34,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
9,10.368355862756465,9.722741824497739,17.507731934681892,27.052386425341655,39,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
10,12.595403016047795,10.073920981728225,19.227756751551706,17.867582322908852,52,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
11,13.650733158876442,10.26279568358107,20.094591931415593,20.337999628781777,53,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
12,11.543395976289478,11.284671557593589,18.396782046366912,14.557039475046507,39,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
13,11.759745917744024,10.47012864151661,18.564973824307486,20.475859690858364,43,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
14,12.21489858387111,9.7426738621935,18.923379886307814,26.525198704889615,48,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
15,13.530558778359064,8.479722720679998,19.994202688542934,33.78502439585106,60,False,False,True,False,10,Evaluation/Evaluation_states/Data/evaluation_states_K10_n10000.csv
