idx,R,value,budget,agent_sum_distance,delivery_time,directed_transmission,jammer_on,clustering_on,minimize_distance,K,file
1,11.047286498801029,8.516971108784375,15.16581311654974,11.284160436993643,48,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
2,11.49395902215,9.23004199807435,15.49278231393329,9.429142424930346,44,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
3,12.342276866001097,7.712756200276216,16.128552817544268,25.35063381465174,51,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
4,9.423684946829296,8.986394348813368,14.022579939813276,12.383721145483921,34,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
5,10.135225955776525,8.97820921155992,14.514861636843724,17.680267927809183,33,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
6,10.560298207759446,9.459984787203952,14.815454774449016,11.158215685670687,36,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
7,12.04315513833393,8.651476612671365,15.90216446197195,21.00849194328238,44,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
8,10.10525205638061,8.866626462233052,14.493849022001243,19.103498435990407,33,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
9,9.865814319996216,8.943643197158671,14.326864500692729,19.973382308721785,30,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
10,9.654966617812672,9.83682292804329,14.18109716652696,9.036818701610903,29,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
11,12.93499971709315,6.997946706813454,16.584269291282308,29.56965135024873,60,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
12,9.6975356100332,7.936629318542268,14.210430331868057,24.201503909028343,36,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
13,11.455579982412148,8.780260684704706,15.464477434449769,16.24385707801444,43,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
14,9.197935138546866,7.5333290835704965,13.86924345656437,22.976058861494,39,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
15,9.629007554055082,8.226134751244487,14.163233416866413,19.89464749318771,37,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
16,12.122896738933711,7.7874596704788726,15.962280820771323,30.097878661312404,45,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
17,11.93346069177435,8.52215444812869,15.819746776445323,16.56401456399944,48,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
18,9.377396099912668,9.781648765919133,13.991027218877417,11.772314997925681,26,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
19,10.473143774605951,6.997680328382289,14.753426273694249,28.85383663740487,46,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
20,12.686707436187913,6.2724239629302385,16.392217591286432,43.04091755632067,54,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
21,9.46800955647824,8.105602227083683,14.052847823675336,20.518332858857814,36,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
22,10.729596232755211,7.77673434811624,14.936530143188069,22.690234956644144,44,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
23,12.173375284200604,8.635771953545685,16.000424580125078,24.33023661762631,41,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
24,11.486681787993565,6.667460771262778,15.487412242037875,37.13204525848491,48,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
25,9.038846539872578,8.391238122267008,13.76200979009355,17.948375196093796,33,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
26,12.734102020144144,6.458077002814305,16.42874863820023,42.31312604248812,55,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
27,9.724013660028866,8.047398235507586,14.228700272728673,22.96716446435612,36,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
28,9.155601614088573,9.193362088786387,13.840641990874047,12.400118157112235,30,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
29,9.9265267558597,9.293688384967423,14.369059406521224,10.19891045691504,35,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
30,10.221248774641824,9.531455404120464,14.575300610366645,10.062777045895315,34,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
31,12.683541012928847,8.363319016845194,16.389779114664208,22.633584858368586,48,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
32,12.849892440972177,8.773667887371388,16.51825261917063,20.128329675979106,47,False,False,True,False,9,Evaluation/Evaluation_states/Data/evaluation_states_K9_n10000.csv
