idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,7.047286498801027,-2.269489035264895,5.244791884301815,5.800000000000003,11.984646249137827,22,True,5,evaluation_states_K5_n10000.csv
2,True,8.00145869052021,0.3276271870024736,5.7118841217099146,10.799999999999997,4.2831837497485035,24,True,5,evaluation_states_K5_n10000.csv
3,True,7.5653126765575,0.7916471130549927,5.496026229662721,7.400000000000005,2.8944817425584235,28,True,5,evaluation_states_K5_n10000.csv
4,True,5.028367314412665,0.4704702502262368,4.318990826963166,4.4,3.8320377328117683,8,True,5,evaluation_states_K5_n10000.csv
5,True,8.074067995585018,0.2932120000428253,5.7482047210103815,11.199999999999996,5.271498983312542,31,True,5,evaluation_states_K5_n10000.csv
6,True,8.469282022568796,0.02670968276540009,5.94782408448681,13.799999999999986,6.024884826752023,33,True,5,evaluation_states_K5_n10000.csv
7,True,7.905894441249481,3.2376716781169863,5.66424838517197,11.59999999999999,6.6456300532648145,19,True,5,evaluation_states_K5_n10000.csv
8,True,5.851323981361338,0.5405881287316774,4.686117795653771,5.399999999999998,4.509367034806317,11,True,5,evaluation_states_K5_n10000.csv
9,True,7.501045937660427,3.240289399579685,5.464554191697998,8.800000000000004,5.218884106163027,22,True,5,evaluation_states_K5_n10000.csv
10,True,8.620010283272517,2.800769208057647,6.024812695621135,11.599999999999994,3.828129205263531,44,True,5,evaluation_states_K5_n10000.csv
11,True,7.420546357110058,3.6950207986870858,5.425254142997414,7.400000000000001,5.001459884906057,17,True,5,evaluation_states_K5_n10000.csv
12,True,7.041212998954741,0.9698194211271294,5.2418794855681,6.000000000000003,5.59749030257724,11,True,5,evaluation_states_K5_n10000.csv
13,True,7.398097892213109,0.8107139909460748,5.4143188279479855,6.800000000000002,5.3694234879195974,17,True,5,evaluation_states_K5_n10000.csv
14,True,5.085855505108766,0.8061235727158937,4.344178431126817,3.000000000000001,3.8273728495974217,15,True,5,evaluation_states_K5_n10000.csv
15,True,7.4655351643796415,-2.1260663172314267,5.447201126312006,11.599999999999994,5.66327228371361,23,True,5,evaluation_states_K5_n10000.csv
16,True,6.9959458092280595,-2.475297933067062,5.220196912631555,10.0,5.936639293948874,19,True,5,evaluation_states_K5_n10000.csv
