idx,sucess,R,value,budget,agent_sum_distance,air_distance,delivery_time,directed_transmission,K,file
1,True,9.047286498801027,5.560319855043345,9.352827815558728,13.199999999999992,15.94598047966772,24,True,7,evaluation_states_K7_n10000.csv
2,True,9.164907422189737,3.2848359288260056,9.42292066292512,11.799999999999986,7.483085547596362,14,True,7,evaluation_states_K7_n10000.csv
3,True,7.766465036080541,5.157583548717795,8.610766945518854,15.199999999999982,6.0266870767169145,22,True,7,evaluation_states_K7_n10000.csv
4,True,10.307301318226884,0.09014410098351089,10.120741550903706,20.19999999999996,7.835463931083719,28,True,7,evaluation_states_K7_n10000.csv
5,True,10.241097408425196,-5.259802557558382,10.079457880199154,16.199999999999974,7.491937119566268,25,True,7,evaluation_states_K7_n10000.csv
6,True,8.252191435279752,3.0991801578307623,8.887606154267429,13.399999999999984,6.087564631582733,20,True,7,evaluation_states_K7_n10000.csv
7,True,7.751298970261873,5.823183201529629,8.602213011220812,10.999999999999996,7.0466289988588855,14,True,7,evaluation_states_K7_n10000.csv
8,True,10.620010283272517,0.7779110719551108,10.317144707208051,14.399999999999984,8.375993996437483,26,True,7,evaluation_states_K7_n10000.csv
9,True,8.005070312684328,3.721510678920008,8.7460615796156,10.199999999999996,7.561323117904655,13,True,7,evaluation_states_K7_n10000.csv
10,True,10.18618444187372,4.749129972680073,10.045293806508994,22.199999999999953,7.6604532630352,33,True,7,evaluation_states_K7_n10000.csv
11,True,10.538086126472452,-2.425954707217006,10.265466724637637,16.399999999999977,9.631194492214089,23,True,7,evaluation_states_K7_n10000.csv
12,True,10.661233074461233,5.047596754088768,10.34320826500477,21.199999999999953,6.273799280238042,32,True,7,evaluation_states_K7_n10000.csv
13,True,8.000073359728045,3.151774773683562,8.74321437147021,12.399999999999984,9.264292187793176,15,True,7,evaluation_states_K7_n10000.csv
14,True,7.711303134268423,2.8719228452488323,8.579680762507595,13.799999999999986,4.5304175673652045,20,True,7,evaluation_states_K7_n10000.csv
15,True,8.767717645816152,6.0334974896633655,9.18754149974482,12.199999999999989,6.313654492316857,19,True,7,evaluation_states_K7_n10000.csv
16,True,10.949757370865148,5.303876301625199,10.526757399486318,19.79999999999996,7.3720868798637404,35,True,7,evaluation_states_K7_n10000.csv
17,True,7.197935138546866,2.795381967739532,8.293830930760679,10.599999999999994,6.596232792206163,17,True,7,evaluation_states_K7_n10000.csv
18,True,9.226157933702446,5.215281319379587,9.459550889817061,16.599999999999977,7.853584596639322,27,True,7,evaluation_states_K7_n10000.csv
19,True,8.084854595679692,-2.7721420661124565,8.791601867615896,14.399999999999984,5.949847712465002,22,True,7,evaluation_states_K7_n10000.csv
20,True,7.542084014962722,2.655318465534549,8.48476784991222,11.399999999999995,7.562999415465748,20,True,7,evaluation_states_K7_n10000.csv
21,True,8.696920049714057,3.17395816337873,9.145978348023657,14.999999999999979,7.46222888933787,19,True,7,evaluation_states_K7_n10000.csv
22,True,7.3773960999126675,-1.1509812092057885,8.393047551867811,18.19999999999997,7.006312320735374,26,True,7,evaluation_states_K7_n10000.csv
23,True,9.902030747224954,-0.2039435478349061,9.869648536130235,19.19999999999996,7.176545256049935,31,True,7,evaluation_states_K7_n10000.csv
24,True,10.080835664388907,-2.870114521747121,9.979951027936377,18.799999999999965,9.140981802303601,20,True,7,evaluation_states_K7_n10000.csv
25,True,9.437133506245875,3.011814866038444,9.58640266114621,13.999999999999986,6.546061633551398,23,True,7,evaluation_states_K7_n10000.csv
26,True,10.228108640988218,2.2005769443264453,10.071370477562347,19.399999999999967,7.7820827805046315,33,True,7,evaluation_states_K7_n10000.csv
27,True,10.733431141568145,1.938507254038293,10.388953237316134,26.99999999999995,7.66497125083167,39,True,7,evaluation_states_K7_n10000.csv
